Date,AAPL.Open,AAPL.High,Max,Min
1/11/2016,EWN,Craven County Regional,25,11
1/13/2016,EWN,Craven County Regional,27,18
1/15/2016,EWN,Craven County Regional,45,17
1/17/2016,EWN,Craven County Regional,34,12
1/19/2016,EWN,Craven County Regional,28,16
1/21/2016,EWN,Craven County Regional,30,11
1/23/2016,EWN,Craven County Regional,44,12
1/25/2016,EWN,Craven County Regional,37,14
1/27/2016,EWN,Craven County Regional,42,15
1/29/2016,EWN,Craven County Regional,39,1
2/1/2016,EWN,Craven County Regional,28,11
2/3/2016,EWN,Craven County Regional,37,6
2/5/2016,EWN,Craven County Regional,50,16
2/7/2016,EWN,Craven County Regional,40,12
2/9/2016,EWN,Craven County Regional,36,19
2/11/2016,EWN,Craven County Regional,45,13
2/13/2016,EWN,Craven County Regional,30,13
2/15/2016,EWN,Craven County Regional,32,15
2/17/2016,EWN,Craven County Regional,50,11
2/19/2016,EWN,Craven County Regional,45,18
2/21/2016,EWN,Craven County Regional,50,10
2/23/2016,EWN,Craven County Regional,25,5
2/25/2016,EWN,Craven County Regional,44,13
2/27/2016,EWN,Craven County Regional,43,14
2/29/2016,EWN,Craven County Regional,31,18
1/1/2016,AGS,Bush ,31,7
1/3/2016,AGS,Bush ,33,13
1/5/2016,AGS,Bush ,44,7
1/7/2016,AGS,Bush ,42,13
1/9/2016,AGS,Bush ,29,1
1/11/2016,AGS,Bush ,32,14
1/13/2016,AGS,Bush ,29,2
1/15/2016,AGS,Bush ,30,16
1/17/2016,AGS,Bush ,34,14
1/19/2016,AGS,Bush ,38,13
1/21/2016,AGS,Bush ,37,13
1/23/2016,AGS,Bush ,38,10
1/25/2016,AGS,Bush ,33,1
1/27/2016,AGS,Bush ,34,14
1/29/2016,AGS,Bush ,39,7
2/1/2016,AGS,Bush ,41,17
2/3/2016,AGS,Bush ,44,4
2/5/2016,AGS,Bush ,33,10
2/7/2016,AGS,Bush ,45,3
2/9/2016,AGS,Bush ,41,11
2/11/2016,AGS,Bush ,34,8
2/13/2016,AGS,Bush ,44,15
2/15/2016,AGS,Bush ,39,18
2/17/2016,AGS,Bush ,48,10
2/19/2016,AGS,Bush ,31,12
2/21/2016,AGS,Bush ,38,18
2/23/2016,AGS,Bush ,43,2
2/25/2016,AGS,Bush ,47,13
2/27/2016,AGS,Bush ,31,12
2/29/2016,AGS,Bush ,40,18
1/1/2016,FSM,Fort Smith Regional,38,12
1/3/2016,FSM,Fort Smith Regional,36,14
1/5/2016,FSM,Fort Smith Regional,35,6
1/7/2016,FSM,Fort Smith Regional,45,15
1/9/2016,FSM,Fort Smith Regional,43,4
1/11/2016,FSM,Fort Smith Regional,38,12
1/13/2016,FSM,Fort Smith Regional,35,13
1/15/2016,FSM,Fort Smith Regional,48,10
1/17/2016,FSM,Fort Smith Regional,44,2
1/19/2016,FSM,Fort Smith Regional,43,16
1/21/2016,FSM,Fort Smith Regional,41,10
1/23/2016,FSM,Fort Smith Regional,29,15
1/25/2016,FSM,Fort Smith Regional,32,2
1/27/2016,FSM,Fort Smith Regional,45,10
1/29/2016,FSM,Fort Smith Regional,28,5
2/1/2016,FSM,Fort Smith Regional,46,18
2/3/2016,FSM,Fort Smith Regional,27,1
2/5/2016,FSM,Fort Smith Regional,33,19
2/7/2016,FSM,Fort Smith Regional,32,9
2/9/2016,FSM,Fort Smith Regional,45,11
2/11/2016,FSM,Fort Smith Regional,36,1
2/13/2016,FSM,Fort Smith Regional,28,17
2/15/2016,FSM,Fort Smith Regional,32,1
2/17/2016,FSM,Fort Smith Regional,48,14
2/19/2016,FSM,Fort Smith Regional,42,15
2/21/2016,FSM,Fort Smith Regional,41,20
2/23/2016,FSM,Fort Smith Regional,37,11
2/25/2016,FSM,Fort Smith Regional,49,11
2/27/2016,FSM,Fort Smith Regional,31,18
2/29/2016,FSM,Fort Smith Regional,35,12
1/1/2016,TYR,Tyler Pounds ,28,3
1/3/2016,TYR,Tyler Pounds ,39,10
1/5/2016,TYR,Tyler Pounds ,35,8
1/7/2016,TYR,Tyler Pounds ,49,18
1/9/2016,TYR,Tyler Pounds ,31,3
1/11/2016,TYR,Tyler Pounds ,38,10
1/13/2016,TYR,Tyler Pounds ,30,10
1/15/2016,TYR,Tyler Pounds ,43,10
1/17/2016,TYR,Tyler Pounds ,33,11
1/19/2016,TYR,Tyler Pounds ,44,18
1/21/2016,TYR,Tyler Pounds ,45,13
1/23/2016,TYR,Tyler Pounds ,45,12
1/25/2016,TYR,Tyler Pounds ,35,12
1/27/2016,TYR,Tyler Pounds ,33,17
1/29/2016,TYR,Tyler Pounds ,45,5
2/1/2016,TYR,Tyler Pounds ,38,10
2/3/2016,TYR,Tyler Pounds ,31,11
2/5/2016,TYR,Tyler Pounds ,43,14
2/7/2016,TYR,Tyler Pounds ,45,12
2/9/2016,TYR,Tyler Pounds ,43,13
2/11/2016,TYR,Tyler Pounds ,34,6
2/13/2016,TYR,Tyler Pounds ,49,12
2/15/2016,TYR,Tyler Pounds ,36,19
2/17/2016,TYR,Tyler Pounds ,42,16
2/19/2016,TYR,Tyler Pounds ,41,17
2/21/2016,TYR,Tyler Pounds ,27,14
2/23/2016,TYR,Tyler Pounds ,32,19
2/25/2016,TYR,Tyler Pounds ,38,19
2/27/2016,TYR,Tyler Pounds ,28,14
2/29/2016,TYR,Tyler Pounds ,48,16
1/1/2016,HLN,Helena Regional,34,4
1/3/2016,HLN,Helena Regional,48,13
1/5/2016,HLN,Helena Regional,37,11
1/7/2016,HLN,Helena Regional,38,11
1/9/2016,HLN,Helena Regional,34,11
1/11/2016,HLN,Helena Regional,44,18
1/13/2016,HLN,Helena Regional,35,8
1/15/2016,HLN,Helena Regional,34,11
1/17/2016,HLN,Helena Regional,39,8
1/19/2016,HLN,Helena Regional,43,10
1/21/2016,HLN,Helena Regional,39,18
1/23/2016,HLN,Helena Regional,45,11
1/25/2016,HLN,Helena Regional,36,11
1/27/2016,HLN,Helena Regional,43,16
1/29/2016,HLN,Helena Regional,44,1
2/1/2016,HLN,Helena Regional,43,16
2/3/2016,HLN,Helena Regional,37,1
2/5/2016,HLN,Helena Regional,39,13
2/7/2016,HLN,Helena Regional,27,9
2/9/2016,HLN,Helena Regional,32,16
2/11/2016,HLN,Helena Regional,37,12
2/13/2016,HLN,Helena Regional,30,11
2/15/2016,HLN,Helena Regional,45,15
2/17/2016,HLN,Helena Regional,28,20
2/19/2016,HLN,Helena Regional,44,1
2/21/2016,HLN,Helena Regional,42,14
2/23/2016,HLN,Helena Regional,30,3
2/25/2016,HLN,Helena Regional,31,16
2/27/2016,HLN,Helena Regional,32,2
2/29/2016,HLN,Helena Regional,43,18
1/1/2016,GTF,Great Falls Intl,37,10
1/3/2016,GTF,Great Falls Intl,44,10
1/5/2016,GTF,Great Falls Intl,33,10
1/7/2016,GTF,Great Falls Intl,38,19
1/9/2016,GTF,Great Falls Intl,27,13
1/11/2016,GTF,Great Falls Intl,39,11
1/13/2016,GTF,Great Falls Intl,39,10
1/15/2016,GTF,Great Falls Intl,39,17
1/17/2016,GTF,Great Falls Intl,28,11
1/19/2016,GTF,Great Falls Intl,43,14
1/21/2016,GTF,Great Falls Intl,29,1
1/23/2016,GTF,Great Falls Intl,41,17
1/25/2016,GTF,Great Falls Intl,29,11
1/27/2016,GTF,Great Falls Intl,31,17
1/29/2016,GTF,Great Falls Intl,31,6
2/1/2016,GTF,Great Falls Intl,42,11
2/3/2016,GTF,Great Falls Intl,39,5
2/5/2016,GTF,Great Falls Intl,37,13
2/7/2016,GTF,Great Falls Intl,42,2
2/9/2016,GTF,Great Falls Intl,34,11
2/11/2016,GTF,Great Falls Intl,34,14
2/13/2016,GTF,Great Falls Intl,42,17
2/15/2016,GTF,Great Falls Intl,40,3
2/17/2016,GTF,Great Falls Intl,45,15
2/19/2016,GTF,Great Falls Intl,29,1
2/21/2016,GTF,Great Falls Intl,37,17
2/23/2016,GTF,Great Falls Intl,44,11
2/25/2016,GTF,Great Falls Intl,43,20
2/27/2016,GTF,Great Falls Intl,41,4
2/29/2016,GTF,Great Falls Intl,42,11
1/1/2016,MEI,Key ,37,13
1/3/2016,MEI,Key ,37,10
1/5/2016,MEI,Key ,30,8
1/7/2016,MEI,Key ,41,12
1/9/2016,MEI,Key ,40,11
1/11/2016,MEI,Key ,50,18
1/13/2016,MEI,Key ,42,6
1/15/2016,MEI,Key ,34,12
1/17/2016,MEI,Key ,32,6
1/19/2016,MEI,Key ,37,11
1/21/2016,MEI,Key ,35,13
1/23/2016,MEI,Key ,44,14
1/25/2016,MEI,Key ,33,13
1/27/2016,MEI,Key ,45,13
1/29/2016,MEI,Key ,41,13
2/1/2016,MEI,Key ,32,10
2/3/2016,MEI,Key ,39,16
2/5/2016,MEI,Key ,42,14
2/7/2016,MEI,Key ,34,12
2/9/2016,MEI,Key ,46,14
2/11/2016,MEI,Key ,39,6
2/13/2016,MEI,Key ,31,17
2/15/2016,MEI,Key ,40,17
2/17/2016,MEI,Key ,41,11
2/19/2016,MEI,Key ,26,8
2/21/2016,MEI,Key ,38,10
2/23/2016,MEI,Key ,41,9
2/25/2016,MEI,Key ,40,19
2/27/2016,MEI,Key ,31,14
2/29/2016,MEI,Key ,50,15
1/1/2016,MQT,Marquette County Airport,31,12
1/3/2016,MQT,Marquette County Airport,31,16
1/5/2016,MQT,Marquette County Airport,25,11
1/7/2016,MQT,Marquette County Airport,40,18
1/9/2016,MQT,Marquette County Airport,33,12
1/11/2016,MQT,Marquette County Airport,40,18
1/13/2016,MQT,Marquette County Airport,29,8
1/15/2016,MQT,Marquette County Airport,38,12
1/17/2016,MQT,Marquette County Airport,41,10
1/19/2016,MQT,Marquette County Airport,33,13
1/21/2016,MQT,Marquette County Airport,36,3
1/23/2016,MQT,Marquette County Airport,39,15
1/25/2016,MQT,Marquette County Airport,29,7
1/27/2016,MQT,Marquette County Airport,36,10
1/29/2016,MQT,Marquette County Airport,41,17
2/1/2016,MQT,Marquette County Airport,41,11
2/3/2016,MQT,Marquette County Airport,42,11
2/5/2016,MQT,Marquette County Airport,43,14
2/7/2016,MQT,Marquette County Airport,25,11
2/9/2016,MQT,Marquette County Airport,29,14
2/11/2016,MQT,Marquette County Airport,31,8
2/13/2016,MQT,Marquette County Airport,45,17
2/15/2016,MQT,Marquette County Airport,44,12
2/17/2016,MQT,Marquette County Airport,26,15
2/19/2016,MQT,Marquette County Airport,34,13
2/21/2016,MQT,Marquette County Airport,34,15
2/23/2016,MQT,Marquette County Airport,37,11
2/25/2016,MQT,Marquette County Airport,31,13
2/27/2016,MQT,Marquette County Airport,42,12
2/29/2016,MQT,Marquette County Airport,39,12
1/1/2016,TEX,Telluride Regional,31,2
1/3/2016,TEX,Telluride Regional,46,11
1/5/2016,TEX,Telluride Regional,41,11
1/7/2016,TEX,Telluride Regional,41,14
1/9/2016,TEX,Telluride Regional,41,3
1/11/2016,TEX,Telluride Regional,45,10
1/13/2016,TEX,Telluride Regional,26,10
1/15/2016,TEX,Telluride Regional,25,13
1/17/2016,TEX,Telluride Regional,28,8
1/19/2016,TEX,Telluride Regional,38,14
1/21/2016,TEX,Telluride Regional,41,11
1/23/2016,TEX,Telluride Regional,34,18
1/25/2016,TEX,Telluride Regional,35,2
1/27/2016,TEX,Telluride Regional,34,12
1/29/2016,TEX,Telluride Regional,37,10
2/1/2016,TEX,Telluride Regional,37,14
2/3/2016,TEX,Telluride Regional,40,16
2/5/2016,TEX,Telluride Regional,44,19
2/7/2016,TEX,Telluride Regional,32,7
2/9/2016,TEX,Telluride Regional,41,20
2/11/2016,TEX,Telluride Regional,34,13
2/13/2016,TEX,Telluride Regional,47,14
2/15/2016,TEX,Telluride Regional,29,10
2/17/2016,TEX,Telluride Regional,39,12
2/19/2016,TEX,Telluride Regional,37,18
2/21/2016,TEX,Telluride Regional,40,11
2/23/2016,TEX,Telluride Regional,42,16
2/25/2016,TEX,Telluride Regional,29,12
2/27/2016,TEX,Telluride Regional,30,9
2/29/2016,TEX,Telluride Regional,28,14
1/1/2016,CHA,Lovell ,35,6
1/3/2016,CHA,Lovell ,48,12
1/5/2016,CHA,Lovell ,26,14
1/7/2016,CHA,Lovell ,45,14
1/9/2016,CHA,Lovell ,34,10
1/11/2016,CHA,Lovell ,41,15
1/13/2016,CHA,Lovell ,42,19
1/15/2016,CHA,Lovell ,48,19
1/17/2016,CHA,Lovell ,32,4
1/19/2016,CHA,Lovell ,44,13
1/21/2016,CHA,Lovell ,35,4
1/23/2016,CHA,Lovell ,42,19
1/25/2016,CHA,Lovell ,28,2
1/27/2016,CHA,Lovell ,46,11
1/29/2016,CHA,Lovell ,42,10
2/1/2016,CHA,Lovell ,50,10
2/3/2016,CHA,Lovell ,45,3
2/5/2016,CHA,Lovell ,31,10
2/7/2016,CHA,Lovell ,40,7
2/9/2016,CHA,Lovell ,47,19
2/11/2016,CHA,Lovell ,34,1
2/13/2016,CHA,Lovell ,35,17
2/15/2016,CHA,Lovell ,31,16
2/17/2016,CHA,Lovell ,42,10
2/19/2016,CHA,Lovell ,30,7
2/21/2016,CHA,Lovell ,32,17
2/23/2016,CHA,Lovell ,26,17
2/25/2016,CHA,Lovell ,32,17
2/27/2016,CHA,Lovell ,30,9
2/29/2016,CHA,Lovell ,31,18
1/1/2016,LWS,Lewiston-Nez Perce County,33,11
1/3/2016,LWS,Lewiston-Nez Perce County,46,17
1/5/2016,LWS,Lewiston-Nez Perce County,35,7
1/7/2016,LWS,Lewiston-Nez Perce County,49,10
1/9/2016,LWS,Lewiston-Nez Perce County,42,12
1/11/2016,LWS,Lewiston-Nez Perce County,41,10
1/13/2016,LWS,Lewiston-Nez Perce County,27,13
1/15/2016,LWS,Lewiston-Nez Perce County,41,15
1/17/2016,LWS,Lewiston-Nez Perce County,28,5
1/19/2016,LWS,Lewiston-Nez Perce County,35,12
1/21/2016,LWS,Lewiston-Nez Perce County,43,2
1/23/2016,LWS,Lewiston-Nez Perce County,36,18
1/25/2016,LWS,Lewiston-Nez Perce County,34,12
1/27/2016,LWS,Lewiston-Nez Perce County,41,13
1/29/2016,LWS,Lewiston-Nez Perce County,33,14
2/1/2016,LWS,Lewiston-Nez Perce County,34,11
2/3/2016,LWS,Lewiston-Nez Perce County,39,4
2/5/2016,LWS,Lewiston-Nez Perce County,37,11
2/7/2016,LWS,Lewiston-Nez Perce County,25,18
2/9/2016,LWS,Lewiston-Nez Perce County,43,17
2/11/2016,LWS,Lewiston-Nez Perce County,29,4
2/13/2016,LWS,Lewiston-Nez Perce County,38,18
2/15/2016,LWS,Lewiston-Nez Perce County,32,10
2/17/2016,LWS,Lewiston-Nez Perce County,46,11
2/19/2016,LWS,Lewiston-Nez Perce County,30,14
2/21/2016,LWS,Lewiston-Nez Perce County,27,14
2/23/2016,LWS,Lewiston-Nez Perce County,36,20
2/25/2016,LWS,Lewiston-Nez Perce County,50,17
2/27/2016,LWS,Lewiston-Nez Perce County,26,5
2/29/2016,LWS,Lewiston-Nez Perce County,47,14
1/1/2016,CDC,Cedar City Muni,26,3
1/3/2016,CDC,Cedar City Muni,29,19
1/5/2016,CDC,Cedar City Muni,36,10
1/7/2016,CDC,Cedar City Muni,36,16
1/9/2016,CDC,Cedar City Muni,36,11
1/11/2016,CDC,Cedar City Muni,29,11
1/13/2016,CDC,Cedar City Muni,44,2
1/15/2016,CDC,Cedar City Muni,39,16
1/17/2016,CDC,Cedar City Muni,42,7
1/19/2016,CDC,Cedar City Muni,35,11
1/21/2016,CDC,Cedar City Muni,35,10
1/23/2016,CDC,Cedar City Muni,42,18
1/25/2016,CDC,Cedar City Muni,41,12
1/27/2016,CDC,Cedar City Muni,47,10
1/29/2016,CDC,Cedar City Muni,31,13
2/1/2016,CDC,Cedar City Muni,47,11
2/3/2016,CDC,Cedar City Muni,35,4
2/5/2016,CDC,Cedar City Muni,35,11
2/7/2016,CDC,Cedar City Muni,35,14
2/9/2016,CDC,Cedar City Muni,39,16
2/11/2016,CDC,Cedar City Muni,43,10
2/13/2016,CDC,Cedar City Muni,44,15
2/15/2016,CDC,Cedar City Muni,31,9
2/17/2016,CDC,Cedar City Muni,41,15
2/19/2016,CDC,Cedar City Muni,37,19
2/21/2016,CDC,Cedar City Muni,38,16
2/23/2016,CDC,Cedar City Muni,34,10
2/25/2016,CDC,Cedar City Muni,33,11
2/27/2016,CDC,Cedar City Muni,31,13
2/29/2016,CDC,Cedar City Muni,37,16
1/1/2016,ALB,Albany Cty,35,11
1/3/2016,ALB,Albany Cty,30,19
1/5/2016,ALB,Albany Cty,35,15
1/7/2016,ALB,Albany Cty,38,14
1/9/2016,ALB,Albany Cty,44,19
1/11/2016,ALB,Albany Cty,32,17
1/13/2016,ALB,Albany Cty,44,8
1/15/2016,ALB,Albany Cty,32,11
1/17/2016,ALB,Albany Cty,30,9
1/19/2016,ALB,Albany Cty,27,13
1/21/2016,ALB,Albany Cty,38,9
1/23/2016,ALB,Albany Cty,48,17
1/25/2016,ALB,Albany Cty,39,10
1/27/2016,ALB,Albany Cty,32,11
1/29/2016,ALB,Albany Cty,31,3
2/1/2016,ALB,Albany Cty,33,15
2/3/2016,ALB,Albany Cty,26,10
2/5/2016,ALB,Albany Cty,42,11
2/7/2016,ALB,Albany Cty,36,3
2/9/2016,ALB,Albany Cty,44,16
2/11/2016,ALB,Albany Cty,35,3
2/13/2016,ALB,Albany Cty,31,12
2/15/2016,ALB,Albany Cty,37,4
2/17/2016,ALB,Albany Cty,39,13
2/19/2016,ALB,Albany Cty,41,9
2/21/2016,ALB,Albany Cty,32,11
2/23/2016,ALB,Albany Cty,34,10
2/25/2016,ALB,Albany Cty,32,16
2/27/2016,ALB,Albany Cty,40,4
2/29/2016,ALB,Albany Cty,39,12
1/1/2016,BTV,Burlington International,43,11
1/3/2016,BTV,Burlington International,41,10
1/5/2016,BTV,Burlington International,39,16
1/7/2016,BTV,Burlington International,32,13
1/9/2016,BTV,Burlington International,43,7
1/11/2016,BTV,Burlington International,34,11
1/13/2016,BTV,Burlington International,31,10
1/15/2016,BTV,Burlington International,35,11
1/17/2016,BTV,Burlington International,35,5
1/19/2016,BTV,Burlington International,46,14
1/21/2016,BTV,Burlington International,26,20
1/23/2016,BTV,Burlington International,50,12
1/25/2016,BTV,Burlington International,40,9
1/27/2016,BTV,Burlington International,50,12
1/29/2016,BTV,Burlington International,29,2
2/1/2016,BTV,Burlington International,32,14
2/3/2016,BTV,Burlington International,33,10
2/5/2016,BTV,Burlington International,44,13
2/7/2016,BTV,Burlington International,34,16
2/9/2016,BTV,Burlington International,47,20
2/11/2016,BTV,Burlington International,35,12
2/13/2016,BTV,Burlington International,22,13
2/15/2016,BTV,Burlington International,34,3
2/17/2016,BTV,Burlington International,35,11
2/19/2016,BTV,Burlington International,35,14
2/21/2016,BTV,Burlington International,40,19
2/23/2016,BTV,Burlington International,34,10
2/25/2016,BTV,Burlington International,40,14
2/27/2016,BTV,Burlington International,36,10
2/29/2016,BTV,Burlington International,41,17
1/1/2016,FCA,Glacier Park Intl,32,12
1/3/2016,FCA,Glacier Park Intl,27,12
1/5/2016,FCA,Glacier Park Intl,31,14
1/7/2016,FCA,Glacier Park Intl,41,13
1/9/2016,FCA,Glacier Park Intl,39,5
1/11/2016,FCA,Glacier Park Intl,45,14
1/13/2016,FCA,Glacier Park Intl,32,15
1/15/2016,FCA,Glacier Park Intl,29,15
1/17/2016,FCA,Glacier Park Intl,26,15
1/19/2016,FCA,Glacier Park Intl,41,10
1/21/2016,FCA,Glacier Park Intl,35,18
1/23/2016,FCA,Glacier Park Intl,48,12
1/25/2016,FCA,Glacier Park Intl,35,11
1/27/2016,FCA,Glacier Park Intl,47,10
1/29/2016,FCA,Glacier Park Intl,37,7
2/1/2016,FCA,Glacier Park Intl,26,19
2/3/2016,FCA,Glacier Park Intl,44,13
2/5/2016,FCA,Glacier Park Intl,41,19
2/7/2016,FCA,Glacier Park Intl,29,10
2/9/2016,FCA,Glacier Park Intl,30,14
2/11/2016,FCA,Glacier Park Intl,33,13
2/13/2016,FCA,Glacier Park Intl,35,10
2/15/2016,FCA,Glacier Park Intl,43,12
2/17/2016,FCA,Glacier Park Intl,23,16
2/19/2016,FCA,Glacier Park Intl,39,14
2/21/2016,FCA,Glacier Park Intl,29,13
2/23/2016,FCA,Glacier Park Intl,45,15
2/25/2016,FCA,Glacier Park Intl,44,17
2/27/2016,FCA,Glacier Park Intl,35,11
2/29/2016,FCA,Glacier Park Intl,38,14
1/1/2016,MLB,Melbourne International ,36,9
1/3/2016,MLB,Melbourne International ,40,10
1/5/2016,MLB,Melbourne International ,37,2
1/7/2016,MLB,Melbourne International ,43,18
1/9/2016,MLB,Melbourne International ,32,16
1/11/2016,MLB,Melbourne International ,29,18
1/13/2016,MLB,Melbourne International ,45,12
1/15/2016,MLB,Melbourne International ,49,18
1/17/2016,MLB,Melbourne International ,35,10
1/19/2016,MLB,Melbourne International ,45,18
1/21/2016,MLB,Melbourne International ,40,15
1/23/2016,MLB,Melbourne International ,36,16
1/25/2016,MLB,Melbourne International ,34,13
1/27/2016,MLB,Melbourne International ,38,18
1/29/2016,MLB,Melbourne International ,40,15
2/1/2016,MLB,Melbourne International ,44,12
2/3/2016,MLB,Melbourne International ,27,1
2/5/2016,MLB,Melbourne International ,38,10
2/7/2016,MLB,Melbourne International ,26,6
2/9/2016,MLB,Melbourne International ,35,11
2/11/2016,MLB,Melbourne International ,37,9
2/13/2016,MLB,Melbourne International ,45,10
2/15/2016,MLB,Melbourne International ,33,1
2/17/2016,MLB,Melbourne International ,31,13
2/19/2016,MLB,Melbourne International ,29,3
2/21/2016,MLB,Melbourne International ,27,13
2/23/2016,MLB,Melbourne International ,41,19
2/25/2016,MLB,Melbourne International ,48,10
2/27/2016,MLB,Melbourne International ,29,6
2/29/2016,MLB,Melbourne International ,40,11
1/1/2016,DAB,Daytona Beach International,34,11
1/3/2016,DAB,Daytona Beach International,45,11
1/5/2016,DAB,Daytona Beach International,41,11
1/7/2016,DAB,Daytona Beach International,41,14
1/9/2016,DAB,Daytona Beach International,42,3
1/11/2016,DAB,Daytona Beach International,48,11
1/13/2016,DAB,Daytona Beach International,36,15
1/15/2016,DAB,Daytona Beach International,38,13
1/17/2016,DAB,Daytona Beach International,33,8
1/19/2016,DAB,Daytona Beach International,43,15
1/21/2016,DAB,Daytona Beach International,43,10
1/23/2016,DAB,Daytona Beach International,47,18
1/25/2016,DAB,Daytona Beach International,38,14
1/27/2016,DAB,Daytona Beach International,49,11
1/29/2016,DAB,Daytona Beach International,45,16
2/1/2016,DAB,Daytona Beach International,45,11
2/3/2016,DAB,Daytona Beach International,37,12
2/5/2016,DAB,Daytona Beach International,38,10
2/7/2016,DAB,Daytona Beach International,42,8
2/9/2016,DAB,Daytona Beach International,27,18
2/11/2016,DAB,Daytona Beach International,35,3
2/13/2016,DAB,Daytona Beach International,22,12
2/15/2016,DAB,Daytona Beach International,32,3
2/17/2016,DAB,Daytona Beach International,32,13
2/19/2016,DAB,Daytona Beach International,44,1
2/21/2016,DAB,Daytona Beach International,36,15
2/23/2016,DAB,Daytona Beach International,42,9
2/25/2016,DAB,Daytona Beach International,37,11
2/27/2016,DAB,Daytona Beach International,30,5
2/29/2016,DAB,Daytona Beach International,39,19
1/1/2016,ABE,Lehigh Valley International,34,11
1/3/2016,ABE,Lehigh Valley International,41,12
1/5/2016,ABE,Lehigh Valley International,34,13
1/7/2016,ABE,Lehigh Valley International,25,16
1/9/2016,ABE,Lehigh Valley International,35,5
1/11/2016,ABE,Lehigh Valley International,44,18
1/13/2016,ABE,Lehigh Valley International,44,6
1/15/2016,ABE,Lehigh Valley International,36,19
1/17/2016,ABE,Lehigh Valley International,33,5
1/19/2016,ABE,Lehigh Valley International,28,17
1/21/2016,ABE,Lehigh Valley International,42,12
1/23/2016,ABE,Lehigh Valley International,36,15
1/25/2016,ABE,Lehigh Valley International,32,10
1/27/2016,ABE,Lehigh Valley International,45,12
1/29/2016,ABE,Lehigh Valley International,32,3
2/1/2016,ABE,Lehigh Valley International,43,17
2/3/2016,ABE,Lehigh Valley International,31,12
2/5/2016,ABE,Lehigh Valley International,47,11
2/7/2016,ABE,Lehigh Valley International,45,4
2/9/2016,ABE,Lehigh Valley International,44,10
2/11/2016,ABE,Lehigh Valley International,35,4
2/13/2016,ABE,Lehigh Valley International,35,17
2/15/2016,ABE,Lehigh Valley International,45,10
2/17/2016,ABE,Lehigh Valley International,37,14
2/19/2016,ABE,Lehigh Valley International,36,6
2/21/2016,ABE,Lehigh Valley International,39,17
2/23/2016,ABE,Lehigh Valley International,44,17
2/25/2016,ABE,Lehigh Valley International,50,16
2/27/2016,ABE,Lehigh Valley International,30,3
2/29/2016,ABE,Lehigh Valley International,44,17
1/1/2016,DLH,Duluth International,32,10
1/3/2016,DLH,Duluth International,29,16
1/5/2016,DLH,Duluth International,35,10
1/7/2016,DLH,Duluth International,38,11
1/9/2016,DLH,Duluth International,40,14
1/11/2016,DLH,Duluth International,43,10
1/13/2016,DLH,Duluth International,41,7
1/15/2016,DLH,Duluth International,43,15
1/17/2016,DLH,Duluth International,32,5
1/19/2016,DLH,Duluth International,43,14
1/21/2016,DLH,Duluth International,35,11
1/23/2016,DLH,Duluth International,31,18
1/25/2016,DLH,Duluth International,36,14
1/27/2016,DLH,Duluth International,47,17
1/29/2016,DLH,Duluth International,30,11
2/1/2016,DLH,Duluth International,33,11
2/3/2016,DLH,Duluth International,34,2
2/5/2016,DLH,Duluth International,45,10
2/7/2016,DLH,Duluth International,32,12
2/9/2016,DLH,Duluth International,29,15
2/11/2016,DLH,Duluth International,35,8
2/13/2016,DLH,Duluth International,50,10
2/15/2016,DLH,Duluth International,31,13
2/17/2016,DLH,Duluth International,44,11
2/19/2016,DLH,Duluth International,40,13
2/21/2016,DLH,Duluth International,28,19
2/23/2016,DLH,Duluth International,32,1
2/25/2016,DLH,Duluth International,40,12
2/27/2016,DLH,Duluth International,28,12
2/29/2016,DLH,Duluth International,23,17
1/1/2016,CYS,Cheyenne,27,2
1/3/2016,CYS,Cheyenne,43,11
1/5/2016,CYS,Cheyenne,29,7
1/7/2016,CYS,Cheyenne,44,17
1/9/2016,CYS,Cheyenne,33,9
1/11/2016,CYS,Cheyenne,48,13
1/13/2016,CYS,Cheyenne,44,15
1/15/2016,CYS,Cheyenne,50,10
1/17/2016,CYS,Cheyenne,31,2
1/19/2016,CYS,Cheyenne,47,14
